Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
2721067277,"Sep 18, 2019, 10:41:09 PM",Evening Ride,Ride,,7574,11.28,,,false,,,activities/2721067277.gpx,0.0,,7574.0,2663.0,11283.2998046875,8.5,,86.63636779785156,,56.900001525878906,88.0,46.0,0.009748920798301697,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2727761632,"Sep 21, 2019, 12:50:38 PM",Morning Ride,Ride,,4486,14.90,,,false,,,activities/2727761632.gpx,0.0,,4486.0,3362.0,14904.7001953125,10.100000381469727,,100.54347229003906,,48.900001525878906,83.0999984741211,20.0,0.000670929322950542,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2731578296,"Sep 22, 2019, 3:12:05 PM",Lunch Ride,Ride,,5358,11.24,,,false,,,activities/2731578296.gpx,0.0,,5358.0,2543.0,11244.5,8.199999809265137,,83.85087585449219,,62.5,90.5999984741211,29.0,0.007114589214324951,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2740148280,"Sep 25, 2019, 10:26:47 PM",Evening Ride,Ride,,5576,16.50,,,false,,,activities/2740148280.gpx,0.0,,5576.0,3501.0,16499.69921875,8.399999618530273,,92.90160369873047,,48.900001525878906,88.4000015258789,20.0,-0.01030321791768074,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2747106480,"Sep 28, 2019, 1:08:56 PM",Morning Ride,Ride,,14519,56.76,,,false,,,activities/2747106480.gpx,0.0,,14519.0,11520.0,56761.69921875,10.199999809265137,,273.0998840332031,,39.20000076293945,83.0999984741211,27.899999618530273,0.008808756247162819,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2758406542,"Oct 2, 2019, 10:37:51 PM",Evening Ride,Ride,,3392,15.88,,,false,,,activities/2758406542.gpx,0.0,,3392.0,3144.0,15880.0,8.699999809265137,,100.3995590209961,,63.5,95.5,30.799999237060547,0.006926951929926872,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2801502595,"Oct 19, 2019, 2:33:36 PM",Morning Ride,Ride,,19972,65.53,,,false,,,activities/2801502595.gpx,0.0,,19972.0,14314.0,65537.296875,10.100000381469727,,323.92962646484375,,38.79999923706055,93.19999694824219,34.5,0.0038146215956658125,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2806903226,"Oct 21, 2019, 9:20:18 PM",Afternoon Ride,Ride,,2284,9.04,,,false,,,activities/2806903226.gpx,0.0,,2284.0,2171.0,9040.5,9.899999618530273,,83.74327087402344,,83.30000305175781,117.69999694824219,8.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2812288965,"Oct 23, 2019, 10:35:12 PM",Evening Ride,Ride,,5696,26.33,,,false,,,activities/2812288965.gpx,0.0,,5696.0,5296.0,26331.5,10.100000381469727,,150.2547607421875,,46.099998474121094,88.4000015258789,21.899999618530273,0.000379773264285177,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2819214933,"Oct 26, 2019, 6:51:01 PM",Afternoon Ride,Ride,,6547,29.33,,,false,,,activities/2819214933.gpx,0.0,,6547.0,5888.0,29335.30078125,8.800000190734863,,74.26177215576172,,37.099998474121094,57.29999923706055,12.899999618530273,0.010908359661698341,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2836354197,"Nov 2, 2019, 6:34:49 PM",Afternoon Ride,Ride,,9755,29.01,,,false,,,activities/2836354197.gpx,0.0,,9755.0,6316.0,29009.099609375,9.899999618530273,,139.62738037109375,,46.099998474121094,88.0,24.5,0.001034158281981945,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2839058092,"Nov 3, 2019, 7:39:21 PM",Afternoon Ride,Ride,,981,4.39,,,false,,,activities/2839058092.gpx,0.0,,981.0,981.0,4391.0,9.800000190734863,,39.37477493286133,,85.0,117.30000305175781,9.399999618530273,-0.015941698104143143,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2846747747,"Nov 6, 2019, 11:35:26 PM",Evening Ride,Ride,,6179,26.30,,,false,,,activities/2846747747.gpx,0.0,,6179.0,5348.0,26301.0,8.899999618530273,,149.78468322753906,,46.099998474121094,88.0,22.399999618530273,-0.007224060129374266,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2872272815,"Nov 17, 2019, 4:10:13 PM",Lunch Ride,Ride,,5344,21.09,,,false,,,activities/2872272815.gpx,0.0,,5344.0,4599.0,21098.30078125,10.699999809265137,4.587584495544434,107.0994873046875,,48.0,88.4000015258789,20.600000381469727,0.0033178029116243124,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2893715689,"Nov 26, 2019, 8:56:41 PM",Afternoon Ride,Ride,,1003,4.67,,,false,,,activities/2893715689.gpx,0.0,,1003.0,1003.0,4673.10009765625,9.699999809265137,4.659122467041016,43.25495910644531,,83.30000305175781,117.4000015258789,15.399999618530273,-0.13909396529197693,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2896294461,"Nov 27, 2019, 11:38:02 PM",Evening Ride,Ride,,5425,25.56,,,false,,,activities/2896294461.gpx,0.0,,5425.0,4956.0,25564.30078125,11.5,5.158252716064453,125.68882751464844,,48.0,88.4000015258789,20.5,0.004302875604480505,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2949643229,"Dec 7, 2019, 3:57:58 PM",Morning Ride,Ride,,1299347,17.29,,,false,,,activities/2949643229.gpx,0.0,,,-1256729.0,,9.800000190734863,,,,46.099998474121094,88.0,21.899999618530273,-0.20301926136016846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2949880865,"Dec 22, 2019, 4:53:57 PM",Lunch Ride,Ride,,7717,17.85,,,false,,,activities/2949880865.gpx,0.0,,7717.0,4416.0,17853.0,8.699999809265137,4.04279899597168,119.632080078125,,59.70000076293945,95.5,31.600000381469727,-0.0022405197378247976,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2956038193,"Dec 25, 2019, 4:02:13 PM",Lunch Ride,Ride,,11733,33.30,,,false,,,activities/2956038193.gpx,0.0,,11733.0,8268.0,33306.0,9.199999809265137,4.02830171585083,154.6259002685547,,56.900001525878906,84.0,29.700000762939453,0.0006004924071021378,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2973831982,"Jan 1, 2020, 5:58:37 PM",Lunch Ride,Ride,,7207,25.17,,,false,,,activities/2973831982.gpx,0.0,,7207.0,5773.0,25175.80078125,11.0,4.360956192016602,125.26366424560547,,48.099998474121094,88.0,19.700000762939453,-0.0003972068370785564,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2987891259,"Jan 6, 2020, 5:02:01 PM",Lunch Ride,Ride,,5650,21.54,,,false,,,activities/2987891259.gpx,0.0,,5650.0,5126.0,21543.900390625,8.600000381469727,4.20286750793457,44.24478530883789,,48.400001525878906,57.29999923706055,9.600000381469727,0.0013925054809078574,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2990752986,"Jan 7, 2020, 5:10:51 PM",Lunch Ride,Ride,,5647,21.45,,,false,,,activities/2990752986.gpx,0.0,,5647.0,4956.0,21457.69921875,8.300000190734863,4.329640865325928,136.29266357421875,,48.900001525878906,83.0999984741211,41.29999923706055,0.0004660331760533154,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2996460206,"Jan 9, 2020, 5:21:44 PM",Lunch Ride,Ride,,3624,10.50,,,false,,,activities/2996460206.gpx,0.0,,3624.0,3453.0,10503.900390625,4.900000095367432,3.041963577270508,13.277998924255371,,48.599998474121094,57.29999923706055,12.399999618530273,0.0019040546612814069,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3002011368,"Jan 11, 2020, 2:46:41 PM",Morning Ride,Ride,,5894,19.53,,,false,,,activities/3002011368.gpx,0.0,,5894.0,5014.0,19530.69921875,7.900000095367432,3.895233392715454,46.96519088745117,,39.20000076293945,57.29999923706055,12.600000381469727,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3016571204,"Jan 15, 2020, 9:09:38 PM",Afternoon Ride,Ride,,3093,10.89,,,false,,,activities/3016571204.gpx,0.0,,3093.0,2707.0,10893.7001953125,10.0,4.024270534515381,96.72594451904297,,83.30000305175781,116.0999984741211,9.199999809265137,-0.005507770460098982,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3040011520,"Jan 24, 2020, 8:31:52 PM",Afternoon Ride,Ride,,3574,11.97,,,false,,,activities/3040011520.gpx,0.0,,3574.0,3366.0,11977.900390625,9.699999809265137,3.5584967136383057,94.8218002319336,,48.900001525878906,73.9000015258789,17.5,0.0008348709088750184,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3046309489,"Jan 26, 2020, 5:00:38 PM",Lunch Ride,Ride,,8653,29.36,,,false,,,activities/3046309489.gpx,0.0,,8653.0,6853.0,29364.900390625,12.399999618530273,4.284970283508301,309.86383056640625,,65.5,114.5999984741211,12.800000190734863,-0.0003405426105018705,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3062915954,"Feb 1, 2020, 5:05:04 PM",Lunch Ride,Ride,,4082,14.98,,,false,,,activities/3062915954.gpx,0.0,,4082.0,3552.0,14986.0,7.099999904632568,4.21903133392334,31.658790588378906,,37.099998474121094,50.79999923706055,8.0,-0.000667289481498301,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3066046241,"Feb 2, 2020, 3:33:57 PM",Morning Ride,Ride,,5012,19.02,,,false,,,activities/3066046241.gpx,0.0,,5012.0,4648.0,19019.0,7.400000095367432,4.091867446899414,36.771427154541016,,37.099998474121094,50.79999923706055,9.399999618530273,0.004732110071927309,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3069457411,"Feb 3, 2020, 9:53:32 PM",Afternoon Ride,Ride,,3388,13.06,,,false,,,activities/3069457411.gpx,0.0,,3388.0,3011.0,13059.599609375,7.699999809265137,4.337296485900879,76.82958221435547,,48.900001525878906,83.0999984741211,23.799999237060547,-0.0068914820440113544,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3086639515,"Feb 9, 2020, 4:53:01 PM",Lunch Ride,Ride,,10927,22.09,,,false,,,activities/3086639515.gpx,0.0,,10927.0,5402.0,22093.69921875,10.699999809265137,4.089910984039307,158.54090881347656,159.24099731445312,63.5,129.60000610351562,43.29999923706055,-0.0031683240085840225,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3106017816,"Feb 16, 2020, 5:30:48 PM",Lunch Ride,Ride,,5965,20.57,,,false,,,activities/3106017816.gpx,0.0,,5965.0,4902.0,20578.19921875,8.899999618530273,4.1979193687438965,127.84008026123047,127.83999633789062,56.900001525878906,88.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3122974554,"Feb 22, 2020, 5:49:39 PM",Lunch Ride,Ride,,5481,20.10,,,false,,,activities/3122974554.gpx,0.0,,5481.0,4897.0,20104.80078125,10.600000381469727,4.105534076690674,71.17483520507812,71.17479705810547,30.700000762939453,68.0999984741211,10.399999618530273,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3126370240,"Feb 23, 2020, 6:50:15 PM",Afternoon Ride,Ride,,3409,14.20,,,false,,,activities/3126370240.gpx,0.0,,3409.0,3214.0,14205.0,8.0,4.419726371765137,94.94921112060547,67.64920043945312,48.900001525878906,88.0,27.0,0.19218584895133972,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3126531861,"Feb 23, 2020, 8:23:12 PM",Afternoon Ride,Ride,,1839,7.80,,,false,,,activities/3126531861.gpx,0.0,,1839.0,1686.0,7802.7001953125,10.100000381469727,4.627935886383057,32.51966094970703,59.319698333740234,48.900001525878906,88.0,26.100000381469727,-0.34347084164619446,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3129302890,"Feb 24, 2020, 9:21:47 PM",Afternoon Ride,Ride,,4651,19.93,,,false,,,activities/3129302890.gpx,0.0,,4651.0,4332.0,19937.0,9.399999618530273,4.602262020111084,115.25553894042969,114.55599975585938,48.900001525878906,83.0999984741211,31.200000762939453,0.003511059796437621,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3146244906,"Mar 1, 2020, 6:29:01 PM",Afternoon Ride,Ride,,2801,8.96,,,false,,,activities/3146244906.gpx,0.0,,2801.0,2514.0,8965.2001953125,7.599999904632568,3.5661098957061768,54.69476318359375,46.59479904174805,48.900001525878906,83.0999984741211,19.0,0.09034935384988785,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3148957354,"Mar 2, 2020, 9:27:04 PM",Afternoon Ride,Ride,,4519,19.86,,,false,,,activities/3148957354.gpx,0.0,,4519.0,4296.0,19865.400390625,9.199999809265137,4.624162197113037,115.01791381835938,115.01799774169922,48.900001525878906,83.0999984741211,30.100000381469727,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3166398912,"Mar 8, 2020, 4:03:11 PM",Lunch Ride,Ride,,5445,22.37,,,false,,,activities/3166398912.gpx,0.0,,5445.0,4808.0,22378.5,9.800000190734863,4.654429912567139,132.01419067382812,133.41400146484375,48.900001525878906,88.4000015258789,32.5,-0.006256004795432091,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3169582328,"Mar 9, 2020, 9:02:12 PM",Afternoon Ride,Ride,,2127,8.37,,,false,,,activities/3169582328.gpx,0.0,,2127.0,2058.0,8370.599609375,7.300000190734863,4.067347049713135,14.343647956848145,14.343600273132324,48.79999923706055,56.099998474121094,8.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3182770650,"Mar 14, 2020, 2:28:58 PM",Morning Ride,Ride,,4896,19.84,,,false,,,activities/3182770650.gpx,0.0,,4896.0,4393.0,19848.19921875,10.600000381469727,4.5181427001953125,198.26939392089844,197.56900024414062,47.5,83.0999984741211,48.099998474121094,0.0035267681814730167,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3186121692,"Mar 15, 2020, 1:32:10 PM",Morning Ride,Ride,,8154,22.72,,,false,,,activities/3186121692.gpx,0.0,,8154.0,5327.0,22722.19921875,9.199999809265137,4.265477657318115,190.11390686035156,189.91400146484375,47.5,83.0999984741211,41.5,0.0008801964577287436,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3189636072,"Mar 16, 2020, 8:52:48 PM",Afternoon Ride,Ride,,4997,19.89,,,false,,,activities/3189636072.gpx,0.0,,4997.0,4740.0,19894.400390625,9.699999809265137,4.1971306800842285,198.92352294921875,198.82400512695312,47.5,83.0999984741211,47.29999923706055,0.0005026540020480752,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3195949321,"Mar 18, 2020, 9:56:26 PM",Afternoon Ride,Ride,,6982,26.07,,,false,,,activities/3195949321.gpx,0.0,,6982.0,5941.0,26074.80078125,8.600000381469727,4.388957977294922,57.90922927856445,57.90919876098633,37.70000076293945,57.29999923706055,19.399999618530273,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3201394807,"Mar 20, 2020, 7:45:28 PM",Afternoon Ride,Ride,,4448,15.52,,,false,,,activities/3201394807.gpx,0.0,,4448.0,3624.0,15527.5,8.600000381469727,4.284630298614502,171.1133575439453,171.01300048828125,47.5,87.9000015258789,45.79999923706055,0.0006440186989493668,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3204524957,"Mar 21, 2020, 5:54:10 PM",Afternoon Ride,Ride,,3905,15.57,,,false,,,activities/3204524957.gpx,0.0,,3905.0,3460.0,15576.599609375,10.199999809265137,4.5019073486328125,171.35458374023438,171.35499572753906,47.5,88.0999984741211,36.599998474121094,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3221716714,"Mar 26, 2020, 8:14:03 PM",Afternoon Ride,Ride,,4288,17.24,,,false,,,activities/3221716714.gpx,0.0,,4288.0,3829.0,17239.900390625,8.5,4.50245475769043,160.00599670410156,160.1060028076172,48.0,88.19999694824219,49.0,-0.0005800497601740062,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3225058497,"Mar 27, 2020, 6:42:16 PM",Afternoon Ride,Ride,,6403,23.66,,,false,,,activities/3225058497.gpx,0.0,,6403.0,5271.0,23661.19921875,9.199999809265137,4.48893928527832,207.35989379882812,206.86000061035156,48.900001525878906,88.0999984741211,49.099998474121094,0.002113164169713855,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3243990492,"Apr 1, 2020, 8:20:21 PM",Afternoon Ride,Ride,,4589,15.64,,,false,,,activities/3243990492.gpx,0.0,,4589.0,3790.0,15643.2001953125,11.899999618530273,4.127493381500244,149.12123107910156,149.42100524902344,48.900001525878906,88.0,49.400001525878906,-0.001917766174301505,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3246911519,"Apr 2, 2020, 2:41:31 PM",Morning Ride,Ride,,9462,38.04,,,false,,,activities/3246911519.gpx,0.0,,9462.0,8761.0,38042.19921875,11.0,4.342221260070801,237.10885620117188,236.00900268554688,47.400001525878906,83.80000305175781,48.29999923706055,0.002891525626182556,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3255506702,"Apr 4, 2020, 7:03:20 PM",Afternoon Ride,Ride,,4101,14.85,,,false,,,activities/3255506702.gpx,0.0,,4101.0,2847.0,14850.2001953125,9.899999618530273,5.216087341308594,66.42778778076172,66.32779693603516,47.400001525878906,65.69999694824219,20.0,0.0006733916234225035,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3264118997,"Apr 6, 2020, 8:58:54 PM",Afternoon Ride,Ride,,1490,6.03,,,false,,,activities/3264118997.gpx,0.0,,1490.0,1371.0,6038.7998046875,10.399999618530273,4.40466833114624,63.81425857543945,63.91429901123047,82.30000305175781,117.4000015258789,9.600000381469727,-0.0016559581272304058,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3289834116,"Apr 12, 2020, 2:19:52 PM",Morning Ride,Ride,,5290,19.65,,,false,,,activities/3289834116.gpx,0.0,,5290.0,4543.0,19654.0,8.699999809265137,4.326216220855713,62.31046676635742,61.81050109863281,58.400001525878906,83.80000305175781,8.199999809265137,0.002544011455029249,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3304601884,"Apr 15, 2020, 8:48:10 PM",Afternoon Ride,Ride,,3924,15.61,,,false,,,activities/3304601884.gpx,0.0,,3924.0,3391.0,15618.0,9.199999809265137,4.6057209968566895,49.072669982910156,48.47269821166992,58.29999923706055,87.9000015258789,8.399999618530273,0.00384172098711133,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3321675593,"Apr 19, 2020, 11:56:33 AM",Morning Ride,Ride,,8365,38.08,,,false,,,activities/3321675593.gpx,0.0,,8365.0,8178.0,38084.3984375,10.300000190734863,4.656933307647705,113.83374786376953,113.63400268554688,47.900001525878906,83.80000305175781,7.699999809265137,0.0005251494003459811,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3328254369,"Apr 20, 2020, 8:48:36 PM",Afternoon Ride,Ride,,3765,14.83,,,false,,,activities/3328254369.gpx,0.0,,3765.0,3319.0,14837.599609375,9.100000381469727,4.470503330230713,44.68479537963867,44.88479995727539,58.099998474121094,83.80000305175781,8.300000190734863,-0.0013479269109666348,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3350941280,"Apr 25, 2020, 12:44:32 PM",Morning Ride,Ride,,6618,23.93,,,false,,,activities/3350941280.gpx,0.0,,6618.0,5734.0,23938.900390625,9.699999809265137,4.174903869628906,80.12908172607422,80.02909851074219,55.79999923706055,83.80000305175781,9.100000381469727,0.0004177301307208836,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3365551857,"Apr 28, 2020, 12:07:40 PM",Morning Ride,Ride,,1658,6.33,,,false,,,activities/3365551857.gpx,0.0,,1658.0,1419.0,6336.10009765625,9.899999618530273,4.465186595916748,54.52996826171875,54.529998779296875,82.5,117.0,18.899999618530273,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3368114969,"Apr 28, 2020, 9:20:22 PM",Afternoon Ride,Ride,,2446,9.68,,,false,,,activities/3368114969.gpx,0.0,,2446.0,2180.0,9686.5,10.199999809265137,4.443348407745361,100.05768585205078,99.95800018310547,67.4000015258789,117.0,11.600000381469727,0.0010323646711185575,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3385094976,"May 2, 2020, 11:52:51 AM",Morning Ride,Ride,,6254,23.94,,,false,,,activities/3385094976.gpx,0.0,,6254.0,5353.0,23944.30078125,12.800000190734863,4.473062038421631,96.05286407470703,96.05290222167969,55.79999923706055,93.5,20.799999237060547,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
